@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.RemoveUseless-M50.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
0.2994,0.753512,0.538462,0.68008,0.323077,0.830084,0.637755,0.568093,0.587543,0.52816,0.734591,0.359281,0.237624,MuyAlta
0.389222,0.779055,0.576923,0.684105,0.446154,0.768802,0.5,0.478599,0.488581,0.494368,0.758491,0.359281,0.237624,Moderada
0.443112,0.799489,0.615385,0.67002,0.469231,0.777159,0.44898,0.392996,0.488581,0.400501,0.787421,0.443114,0.237624,Moderada
0.407186,0.823755,0.711538,0.684105,0.464103,0.760446,0.428571,0.373541,0.32872,0.345432,0.818868,0.479042,0.237624,Media
0.383234,0.841635,0.576923,0.682093,0.564103,0.707521,0.479592,0.420233,0.32872,0.26408,0.832704,0.467066,0.237624,Media
0.401199,0.850575,0.461538,0.633803,0.646154,0.67688,0.464286,0.420233,0.32872,0.26408,0.837736,0.467066,0.237624,Moderada
0.485029,0.832695,0.384615,0.581489,0.74359,0.5961,0.627551,0.560311,0.290657,0.276596,0.81761,0.491018,0.19802,Moderada
0.491019,0.772669,0.653846,0.591549,0.846154,0.5961,0.693878,0.642023,0.32872,0.361702,0.758491,0.550898,0.237624,MuyAlta
0.497006,0.721584,0.846154,0.635815,0.794872,0.618384,0.72449,0.680934,0.587543,0.493116,0.698113,0.520958,0.217822,MuyAlta
0.491019,0.671775,0.980769,0.702213,0.841026,0.610028,0.72449,0.677043,0.488581,0.531915,0.654088,0.520958,0.237624,MuyAlta
0.592814,0.639847,0.807692,0.778672,0.769231,0.632312,0.765306,0.712062,0.587543,0.491865,0.606289,0.562874,0.237624,MuyAlta
0.526946,0.678161,0.653846,0.847082,0.620513,0.721448,0.831633,0.785992,0.587543,0.610763,0.630189,0.568862,0.227723,MuyAlta
0.479043,0.770115,0.365385,0.784708,0.430769,0.749304,0.841837,0.809339,0.750865,0.727159,0.718239,0.508982,0.217822,MuyAlta
0.431137,0.827586,0.211538,0.724346,0.407692,0.785515,0.760204,0.708171,0.689273,0.634543,0.793711,0.467066,0.217822,MuyAlta
0.407186,0.854406,0.307692,0.684105,0.407692,0.724234,0.489796,0.459144,0.635294,0.589487,0.825157,0.329341,0.19802,MuyAlta
0.26946,0.888889,0.230769,0.668008,0.264103,0.832869,0.632653,0.560311,0.460956,0.412041,0.87044,0.39521,0.19802,MuyAlta
0.341317,0.897829,0.192308,0.682093,0.4,0.830084,0.510204,0.474708,0.587543,0.630788,0.885535,0.419162,0.19802,Moderada
0.365269,0.878672,0.403846,0.72837,0.502564,0.704735,0.505102,0.44358,0.425606,0.44806,0.869182,0.413174,0.19802,Moderada
0.365269,0.881226,0.596154,0.712274,0.382051,0.830084,0.454082,0.431907,0.37301,0.428035,0.871698,0.401198,0.19802,Moderada
0.395211,0.902937,0.442308,0.663984,0.282051,0.832869,0.44898,0.439689,0.635294,0.413016,0.901887,0.419162,0.188119,Moderada
0.377246,0.929757,0.403846,0.67002,0.392308,0.796657,0.346939,0.33463,0.37301,0.396746,0.924528,0.437126,0.188119,Media
0.401197,0.94636,0.519231,0.702213,0.487179,0.729805,0.397959,0.357977,0.32872,0.261577,0.937107,0.449102,0.188119,Media
0.377246,0.954023,0.596154,0.655936,0.466667,0.721448,0.418367,0.373541,0.32872,0.330413,0.940881,0.48503,0.19802,Moderada
0.401199,0.947637,0.519231,0.607646,0.528205,0.70195,0.352041,0.319066,0.32872,0.34418,0.940881,0.473054,0.178218,Moderada
0.419162,0.932312,0.576923,0.569416,0.64359,0.635097,0.346939,0.322957,0.635294,0.653317,0.937107,0.479042,0.188119,Moderada
0.419161,0.915709,0.557692,0.484909,0.664103,0.534819,0.423469,0.373541,0.689273,0.549437,0.914465,0.473054,0.168317,Moderada
0.461079,0.858238,0.596154,0.430583,0.758974,0.498607,0.469388,0.435798,0.689273,0.546934,0.87673,0.461078,0.188119,Moderada
0.538921,0.799489,0.538462,0.406439,0.782051,0.473538,0.612245,0.579767,0.544637,0.410513,0.810063,0.497006,0.178218,Moderada
0.538921,0.733078,0.615385,0.410463,0.841026,0.451253,0.586735,0.548638,0.425606,0.419274,0.748428,0.532934,0.178218,Moderada
0.532934,0.711367,0.653846,0.486922,0.838461,0.506964,0.556122,0.536965,0.544637,0.479349,0.724528,0.538922,0.188119,MuyAlta
0.538923,0.697318,0.711538,0.400402,0.887179,0.487465,0.627551,0.568093,0.488581,0.555695,0.693082,0.562874,0.19802,MuyAlta
0.550899,0.679438,0.75,0.418511,0.85641,0.487465,0.637755,0.571984,0.689273,0.559449,0.684277,0.57485,0.19802,MuyAlta
0.544909,0.641124,0.846154,0.325956,0.897436,0.456825,0.581633,0.51751,0.587543,0.539424,0.666667,0.556886,0.178218,MuyAlta
0.556886,0.588761,0.923077,0.289738,0.894872,0.401114,0.734694,0.673152,0.689273,0.490613,0.621384,0.550898,0.178218,MuyAlta
0.538921,0.579821,0.846154,0.402414,0.894872,0.501393,0.678571,0.607004,0.488581,0.534418,0.586164,0.556886,0.19802,MuyAlta
0.538923,0.553001,0.903846,0.430583,0.838462,0.442897,0.663265,0.645914,0.488581,0.553191,0.562264,0.532934,0.207921,MuyAlta
0.538921,0.533844,0.826923,0.486922,0.725641,0.462396,0.454082,0.412451,0.544637,0.590738,0.538365,0.556886,0.207921,MuyAlta
0.526946,0.565773,0.596154,0.573441,0.697436,0.598886,0.535714,0.494163,0.544637,0.469337,0.554717,0.526946,0.19802,Moderada
0.508983,0.579821,0.711538,0.416499,0.705128,0.451253,0.438776,0.412451,0.587543,0.501877,0.581132,0.520958,0.188119,MuyAlta
0.508983,0.561941,0.788462,0.509054,0.571795,0.470752,0.173469,0.171206,0.903806,0.715895,0.576101,0.497006,0.207921,Moderada
0.443114,0.553001,0.903846,0.555332,0.528205,0.582173,0.193878,0.190661,0.821453,0.683354,0.568553,0.520958,0.207921,MuyAlta
0.467066,0.564496,0.769231,0.55332,0.489744,0.470752,0.229592,0.202335,0.903806,0.844806,0.576101,0.508982,0.207921,Moderada
0.431139,0.559387,0.826923,0.585513,0.484615,0.543175,0.204082,0.178988,0.544637,0.658323,0.56478,0.502994,0.178218,Moderada
0.401199,0.559387,0.730769,0.605634,0.435897,0.674095,0.219388,0.202335,0.750865,0.673342,0.559748,0.48503,0.207921,Moderada
0.347306,0.553001,0.653846,0.585513,0.482051,0.710306,0.183673,0.178988,0.750865,0.573217,0.548428,0.45509,0.178218,Moderada
0.329342,0.541507,0.576923,0.450704,0.607692,0.557103,0.306122,0.280156,0.587543,0.63204,0.549686,0.449102,0.178218,Moderada
0.401197,0.494253,0.75,0.32998,0.684615,0.367688,0.413265,0.361868,0.488581,0.503129,0.52327,0.45509,0.188119,Moderada
0.443112,0.407407,0.826923,0.325956,0.715385,0.376045,0.622449,0.583658,0.37301,0.346683,0.449057,0.497006,0.247525,Moderada
0.437126,0.340996,0.903846,0.412475,0.664103,0.362117,0.632653,0.579767,0.37301,0.359199,0.378616,0.461078,0.19802,Moderada
0.467066,0.302682,0.730769,0.575453,0.58718,0.267409,0.22449,0.307393,0.425606,0.461827,0.318239,0.437126,0.188119,Moderada
0.407186,0.321839,0.711538,0.651911,0.676923,0.626741,0.5,0.439689,0.425606,0.370463,0.314465,0.473054,0.188119,Moderada
0.419161,0.363985,0.576923,0.509054,0.676923,0.54039,0.387755,0.338521,1,0.515645,0.363522,0.461078,0.19802,Moderada
0.407186,0.381865,0.673077,0.535211,0.702564,0.506964,0.352041,0.319066,0.903806,0.614518,0.379874,0.479042,0.207921,Moderada
0.437126,0.386973,0.576923,0.480885,0.584615,0.501393,0.321429,0.280156,0.544637,0.600751,0.392453,0.45509,0.188119,Moderada
0.407186,0.392082,0.576923,0.422535,0.607692,0.476323,0.244898,0.214008,0.689273,0.652065,0.413836,0.491018,0.188119,Moderada
0.425151,0.353768,0.769231,0.297787,0.374359,0.292479,0.418367,0.392996,0.587543,0.570713,0.405031,0.48503,0.168317,Moderada
0.395209,0.283525,1,0.346076,0.369231,0.169916,0.704082,0.645914,0.587543,0.331665,0.32956,0.497006,0.178218,Moderada
0.443114,0.288633,0.846154,0.414487,0.420513,0.24234,0.479592,0.428016,0.37301,0.526909,0.337107,0.45509,0.188119,Moderada
0.347306,0.298851,1,0.410463,0.328205,0.153203,0.204082,0.202335,0.635294,0.629537,0.348428,0.473054,0.19802,Moderada
0.395211,0.332056,0.788462,0.501006,0.294872,0.980501,0.234694,0.233463,0.635294,0.634543,0.36478,0.45509,0.19802,Moderada
0.425151,0.380587,0.75,0.61167,0.279487,0.89415,0.352041,0.307393,0.544637,0.566959,0.386164,0.479042,0.19802,Moderada
0.383232,0.422733,0.596154,0.651911,0.341026,0.832869,0.372449,0.36965,0.587543,0.365457,0.421384,0.431138,0.168317,Media
0.353292,0.453384,0.480769,0.617706,0.397436,0.721448,0.188776,0.182879,0.488581,0.409262,0.455346,0.39521,0.168317,Media
0.341319,0.453384,0.461538,0.432596,0.497436,0.518106,0.030612,0.046693,0.488581,0.419274,0.466667,0.371257,0.168317,Media
0.371257,0.42401,0.538462,0.305835,0.471795,0.267409,0.377551,0.365759,0.488581,0.446809,0.45283,0.401198,0.158416,Media
0.449102,0.36143,0.692308,0.10664,0.392308,0.21727,0.561224,0.536965,0.181315,0.227785,0.420126,0.45509,0.19802,Moderada
0.520958,0.292465,0.769231,0.056338,0.307692,0.225627,0.591837,0.552529,0.258131,0.319149,0.371069,0.502994,0.19802,MuyAlta
0.544911,0.282248,0.730769,0.247485,0.417949,0.203343,0.826531,0.770428,0.37301,0.499374,0.315723,0.497006,0.158416,MuyAlta
0.532932,0.283525,0.807692,0.297787,0.5,0.286908,0.403061,0.361868,0.587543,0.623279,0.333333,0.520958,0.168317,MuyAlta
0.485031,0.284802,0.846154,0.299799,0.407692,0.211699,0.423469,0.385214,0.635294,0.730914,0.322013,0.520958,0.168317,MuyAlta
0.449102,0.287356,0.884615,0.344064,0.333333,0.183844,0.403061,0.357977,0.587543,0.594493,0.313208,0.508982,0.168317,Moderada
0.431139,0.268199,0.711538,0.44668,0.282051,0.075209,0.408163,0.357977,0.587543,0.573217,0.291824,0.467066,0.178218,Moderada
0.443112,0.292465,0.596154,0.547284,0.317949,0.997214,0.321429,0.330739,0.544637,0.564456,0.296855,0.48503,0.207921,Moderada
0.413174,0.316731,0.730769,0.525151,0.417949,0.988858,0.219388,0.206226,0.689273,0.618273,0.319497,0.443114,0.168317,Moderada
0.389222,0.347382,0.846154,0.551308,0.505128,0.590529,0.127551,0.116732,0.587543,0.61577,0.359748,0.443114,0.148515,Moderada
0.407186,0.374202,0.673077,0.458752,0.582051,0.467967,0.142857,0.128405,0.544637,0.69587,0.381132,0.443114,0.148515,Media
0.449102,0.314176,0.846154,0.317907,0.682051,0.406685,0.397959,0.361868,0.635294,0.47184,0.352201,0.473054,0.158416,Moderada
0.502992,0.168582,0.769231,0.134809,0.597436,0.317549,0.668367,0.638132,0.689273,0.36796,0.247799,0.508982,0.168317,MuyAlta
0.497006,0.029374,0.923077,0.28169,0.648718,0.292479,0.933673,0.875486,0.488581,0.573217,0.067925,0.491018,0.168317,MuyAlta
0.467066,0,0.865385,0.476861,0.735897,0.389972,0.367347,0.361868,0.544637,0.571965,0.047799,0.502994,0.207921,MuyAlta
0.455089,0.025543,0.846154,0.591549,0.838462,0.454039,0.596939,0.564202,0.587543,0.60826,0,0.473054,0.19802,MuyAlta
0.413172,0.07152,0.711538,0.752515,0.925641,0.557103,0.77551,0.715953,0.587543,0.673342,0.010063,0.467066,0.188119,MuyAlta
0.311379,0.149425,0.826923,0.740443,0.866667,0.610028,0.852041,0.821012,0.689273,0.689612,0.119497,0.407186,0.158416,MuyAlta
0.395209,0.209451,0.538462,0.690141,0.876923,0.557103,0.806122,0.77821,0.587543,0.628285,0.194969,0.45509,0.158416,MuyAlta
0.371257,0.274585,0.673077,0.629779,0.882051,0.551532,0.678571,0.634241,0.689273,0.664581,0.267925,0.461078,0.158416,MuyAlta
0.401197,0.321839,0.480769,0.525151,0.782051,0.504178,0.479592,0.420233,0.689273,0.67209,0.325786,0.449102,0.148515,Moderada
0.383234,0.348659,0.5,0.519115,0.679487,0.45961,0.387755,0.330739,0.689273,0.544431,0.361006,0.407186,0.148515,Moderada
0.431137,0.381865,0.442308,0.557344,0.574359,0.456825,0.244898,0.214008,0.689273,0.690864,0.389937,0.431138,0.168317,Moderada
0.395211,0.421456,0.673077,0.637827,0.546154,0.576602,0.367347,0.319066,0.544637,0.514393,0.412579,0.419162,0.178218,Media
0.401197,0.45083,0.576923,0.676056,0.589744,0.704735,0.336735,0.33463,0.635294,0.534418,0.444025,0.461078,0.217822,Moderada
0.353292,0.478927,0.692308,0.706237,0.551282,0.657382,0.403061,0.373541,0.587543,0.506884,0.461635,0.45509,0.207921,Moderada
0.359282,0.492976,0.557692,0.71831,0.476923,0.743733,0.586735,0.587549,0.750865,0.525657,0.49434,0.293413,0.148515,Moderada
0.341319,0.503193,0.307692,0.716298,0.51282,0.671309,0.44898,0.396887,0.544637,0.571965,0.495597,0.383234,0.158416,Moderada
0.311377,0.503193,0.326923,0.641851,0.479487,0.682451,0.357143,0.33463,0.587543,0.496871,0.493082,0.335329,0.148515,Moderada
0.281439,0.507024,0.307692,0.641851,0.410256,0.710306,0.311224,0.299611,0.544637,0.479349,0.503145,0.305389,0.138614,Media
0.281437,0.52235,0.269231,0.665996,0.361538,0.710306,0.311224,0.276265,0.425606,0.361702,0.52956,0.233533,0.138614,Moderada
0.239522,0.545338,0.269231,0.676056,0.317949,0.785515,0.433673,0.385214,0.544637,0.340426,0.538365,0.299401,0.138614,Moderada
0.233534,0.573436,0.423077,0.724346,0.420513,0.738162,0.607143,0.536965,0.425606,0.350438,0.561006,0.281437,0.138614,Moderada
0.257486,0.600255,0.5,0.682093,0.44359,0.752089,0.392857,0.36965,0.258131,0.331665,0.591195,0.257485,0.128713,Moderada
0.287426,0.621967,0.346154,0.571429,0.458974,0.746518,0.163265,0.159533,0.488581,0.539424,0.625157,0.287425,0.148515,Moderada
0.365269,0.624521,0.711538,0.517103,0.653846,0.467967,0.260204,0.249027,0.488581,0.563204,0.632704,0.323353,0.138614,Media
0.479041,0.61175,0.903846,0.661972,0.671795,0.598886,0.433673,0.381323,0.488581,0.387985,0.6,0.497006,0.178218,Moderada
0.437126,0.630907,0.615385,0.790744,0.541026,0.718663,0.729592,0.638132,0.258131,0.28786,0.601258,0.473054,0.168317,MuyAlta
0.353294,0.675607,0.557692,0.724346,0.546154,0.718663,0.673469,0.653696,0.544637,0.503129,0.637736,0.443114,0.19802,MuyAlta
0.359282,0.706258,0.596154,0.784708,0.592308,0.740947,0.663265,0.599222,0.587543,0.524406,0.669182,0.419162,0.178218,MuyAlta
0.317366,0.757344,0.634615,0.826962,0.484615,0.738162,0.607143,0.607004,1,0.679599,0.719497,0.383234,0.168317,MuyAlta
0.359281,0.808429,0.538462,0.758551,0.451282,0.791086,0.591837,0.529183,1,0.633292,0.774843,0.431138,0.138614,MuyAlta
0.341319,0.833972,0.538462,0.678068,0.466667,0.78273,0.428571,0.381323,0.903806,0.683354,0.825157,0.431138,0.128713,MuyAlta
0.311379,0.831418,0.461538,0.581489,0.592308,0.62117,0.352041,0.322957,0.903806,0.742178,0.823899,0.42515,0.128713,Moderada
0.341319,0.789272,0.365385,0.454728,0.620513,0.526462,0.260204,0.2607,0.821453,0.663329,0.803774,0.407186,0.148515,Moderada
0.353294,0.678161,0.692308,0.207243,0.592308,0.376045,0.459184,0.412451,0.821453,0.436796,0.724528,0.437126,0.158416,Moderada
0.371259,0.503193,0.903846,0.060362,0.669231,0.32312,0.780612,0.727626,0.290657,0.409262,0.583648,0.443114,0.128713,MuyAlta
0.508981,0.349936,0.807692,0.273642,0.774359,0.342618,1,1,0.488581,0.635795,0.401258,0.419162,0.138614,MuyAlta
0.467066,0.316731,0.730769,0.661972,0.794872,0.584958,0.540816,0.513619,0.635294,0.733417,0.322013,0.437126,0.138614,MuyAlta
0.377246,0.301405,0.480769,0.575453,0.817949,0.498607,0.571429,0.51751,0.635294,0.620776,0.315723,0.42515,0.138614,MuyAlta
0.413174,0.256705,0.519231,0.448692,0.874359,0.431755,0.658163,0.607004,0.587543,0.627034,0.286792,0.39521,0.138614,MuyAlta
0.383234,0.237548,0.711538,0.374245,0.738462,0.381616,0.693878,0.743191,0.635294,0.669587,0.27044,0.413174,0.138614,MuyAlta
0.383234,0.266922,0.673077,0.344064,0.505128,0.311978,0.602041,0.579767,0.689273,0.65582,0.301887,0.407186,0.128713,MuyAlta
0.371257,0.344828,0.519231,0.376258,0.294872,0.264624,0.423469,0.40856,0.689273,0.589487,0.378616,0.449102,0.128713,Moderada
0.377246,0.434227,0.480769,0.458752,0.279487,0.139276,0.204082,0.202335,0.635294,0.598248,0.459119,0.449102,0.118812,Moderada
0.389222,0.473819,0.365385,0.521127,0.476923,0.270195,0.137755,0.143969,0.635294,0.624531,0.47673,0.431138,0.128713,Moderada
0.365269,0.384419,0.673077,0.412475,0.694872,0.431755,0.489796,0.435798,0.587543,0.520651,0.407547,0.42515,0.118812,Moderada
0.377246,0.227331,0.826923,0.498994,0.753846,0.426184,0.72449,0.684825,0.587543,0.317897,0.255346,0.341317,0.128713,Moderada
0.383232,0.206897,0.596154,0.857143,0.461538,0.799443,0.596939,0.548638,0.32872,0.359199,0.2,0.407186,0.128713,MuyAlta
0.317366,0.237548,0.615385,0.911469,0.530769,0.763231,0.571429,0.529183,0.488581,0.46433,0.220126,0.311377,0.128713,MuyAlta
0.323352,0.238825,0.557692,0.89336,0.61282,0.713092,0.734694,0.677043,0.488581,0.554443,0.226415,0.419162,0.118812,MuyAlta
0.371257,0.236271,0.653846,0.885312,0.61282,0.710306,0.688776,0.657588,0.750865,0.67209,0.198742,0.401198,0.118812,MuyAlta
0.377246,0.254151,0.634615,0.859155,0.502564,0.785515,0.545918,0.529183,0.750865,0.793492,0.2,0.383234,0.118812,MuyAlta
0.371259,0.265645,0.692308,0.822938,0.392308,0.844011,0.627551,0.59144,0.689273,0.645807,0.247799,0.39521,0.138614,MuyAlta
0.359281,0.310345,0.615385,0.794769,0.305128,0.832869,0.561224,0.529183,0.587543,0.550688,0.295597,0.42515,0.118812,MuyAlta
0.293414,0.384419,0.653846,0.802817,0.271795,0.824513,0.709184,0.657588,0.544637,0.50438,0.36478,0.359281,0.118812,Moderada
0.305391,0.402299,0.423077,0.754527,0.382051,0.83844,0.52551,0.48249,0.425606,0.463079,0.392453,0.371257,0.118812,Moderada
0.257486,0.408685,0.5,0.661972,0.5,0.791086,0.392857,0.365759,0.425606,0.414268,0.4,0.335329,0.108911,Moderada
0.335331,0.372925,0.576923,0.531187,0.54359,0.679666,0.316327,0.373541,0.425606,0.449312,0.387421,0.341317,0.108911,Media
0.257486,0.374202,0.711538,0.513078,0.469231,0.350975,0.091837,0.105058,0.488581,0.468085,0.391195,0.305389,0.108911,Media
0.287426,0.389527,0.615385,0.571429,0.392308,0.699164,0.168367,0.151751,0.37301,0.396746,0.406289,0.317365,0.108911,MuyAlta
0.239522,0.45977,0.75,0.637827,0.328205,0.768802,0.142857,0.206226,0.750865,1,0.461635,0.257485,0.118812,Moderada
0.311379,0.509579,0.403846,0.722334,0.307692,0.849582,0.469388,0.420233,0.689273,0.558198,0.498113,0.341317,0.108911,Moderada
0.263474,0.528736,0.538462,0.722334,0.297436,0.888579,0.647959,0.599222,0.635294,0.493116,0.522013,0.191617,0.108911,MuyAlta
0.227545,0.564496,0.596154,0.714286,0.217949,0.841226,0.561224,0.498054,0.635294,0.481852,0.54717,0.143713,0.09901,MuyAlta
0.227545,0.61175,0.326923,0.748491,0.251282,0.885794,0.668367,0.653696,0.544637,0.453066,0.597484,0.293413,0.108911,MuyAlta
0.245509,0.666667,0.326923,0.754527,0.192308,0.871866,0.688776,0.661479,0.488581,0.560701,0.638994,0.329341,0.108911,MuyAlta
0.245511,0.719029,0.326923,0.712274,0.174359,0.902507,0.642857,0.595331,0.488581,0.476846,0.696855,0.317365,0.128713,MuyAlta
0.281439,0.759898,0.461538,0.672032,0.269231,0.846797,0.530612,0.540856,0.488581,0.489362,0.745912,0.353293,0.128713,Moderada
0.305389,0.768838,0.653846,0.613682,0.428205,0.796657,0.346939,0.315175,0.425606,0.440551,0.769811,0.365269,0.09901,Moderada
0.335331,0.759898,0.846154,0.551308,0.523077,0.724234,0.214286,0.202335,0.544637,0.473091,0.76478,0.407186,0.09901,Media
0.377246,0.731801,0.519231,0.448692,0.717949,0.423398,0.270408,0.245136,0.488581,0.310388,0.727044,0.389222,0.09901,Moderada
0.377246,0.621967,0.653846,0.289738,0.835897,0.417827,0.72449,0.642023,0.20346,0.257822,0.657862,0.42515,0.09901,MuyAlta
0.437126,0.537676,0.769231,0.420523,0.805128,0.406685,0.780612,0.758755,0.488581,0.485607,0.548428,0.383234,0.09901,MuyAlta
0.413174,0.553001,0.519231,0.690141,0.587179,0.62117,0.377551,0.350195,0.635294,0.624531,0.553459,0.449102,0.09901,MuyAlta
0.365271,0.559387,0.5,0.581489,0.610256,0.568245,0.321429,0.299611,0.635294,0.584481,0.566038,0.431138,0.09901,MuyAlta
0.377246,0.55811,0.538462,0.527163,0.676923,0.487465,0.403061,0.350195,0.544637,0.633292,0.561006,0.431138,0.09901,MuyAlta
0.383232,0.572158,0.692308,0.575453,0.625641,0.649025,0.270408,0.272374,0.544637,0.700876,0.577358,0.353293,0.09901,MuyAlta
0.377246,0.609195,0.711538,0.56338,0.615385,0.548747,0.403061,0.373541,0.689273,0.743429,0.610063,0.431138,0.09901,MuyAlta
0.359281,0.625798,0.75,0.56338,0.658974,0.529248,0.352041,0.33463,0.750865,0.724656,0.628931,0.413174,0.09901,MuyAlta
0.359281,0.648787,0.730769,0.573441,0.648718,0.54039,0.443878,0.428016,0.821453,0.778473,0.646541,0.377246,0.09901,MuyAlta
0.383234,0.659004,0.711538,0.547284,0.671795,0.545961,0.352041,0.307393,0.750865,0.64831,0.660377,0.419162,0.09901,Moderada
0.377246,0.639847,0.826923,0.462777,0.764103,0.451253,0.540816,0.48249,0.821453,0.584481,0.654088,0.443114,0.09901,Moderada
0.431139,0.56705,0.942308,0.370221,0.887179,0.448468,0.673469,0.626459,0.258131,0.397997,0.587421,0.461078,0.09901,MuyAlta
0.431137,0.560664,0.634615,0.712274,0.35641,0.802228,0.617347,0.575875,0.460956,0.412041,0.549686,0.449102,0.09901,MuyAlta
0.365269,0.673052,0.615385,0.674044,0.392308,0.802228,0.387755,0.33463,0.544637,0.570713,0.656604,0.443114,0.09901,MuyAlta
0.359281,0.716475,0.596154,0.565392,0.515385,0.665738,0.193878,0.190661,0.635294,0.64831,0.715723,0.437126,0.09901,Moderada
0.353292,0.712644,0.673077,0.400402,0.610256,0.451253,0.367347,0.330739,0.635294,0.728411,0.72956,0.419162,0.09901,MuyAlta
0.449102,0.671775,0.557692,0.277666,0.7,0.367688,0.602041,0.552529,0.635294,0.558198,0.700629,0.419162,0.09901,MuyAlta
0.473054,0.595147,0.730769,0.215292,0.861538,0.37883,0.806122,0.774319,0.32872,0.474343,0.623899,0.491018,0.09901,MuyAlta
0.467066,0.591315,0.903846,0.311871,0.851282,0.4039,0.887755,0.789883,0.488581,0.510638,0.594969,0.491018,0.09901,MuyAlta
0.479041,0.62069,0.865385,0.44668,0.579487,0.442897,0.377551,0.357977,0.635294,0.635795,0.627673,0.48503,0.108911,MuyAlta
0.437126,0.533844,1,0.356137,0.633333,0.423398,0.418367,0.389105,0.544637,0.680851,0.558491,0.473054,0.09901,MuyAlta
