@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Remove-V-R2,4,5,7,8,9,10,11,12,14-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R2'

@attribute pres numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
102340,1.800002,11.2,7.69,5.76,14.1,Media
102550,0.9,11.6,7.14,4.94,13.9,Media
102520,-0.899998,9.6,6.67,5.29,14.1,Media
102500,-0.099998,8.8,7.14,5,13.7,Baja
102470,1.300002,3.6,6.25,4.98,13.5,Baja
102390,3.300002,2.5,5.88,4.77,13.9,Baja
102090,3.1,5.9,5.26,5.18,13.3,Baja
101960,1.300002,5.6,6.67,4.24,13.6,Baja
102060,-0.7,3.2,5.88,5,13.9,Baja
102240,-0.3,3.4,5.26,4.58,14.3,Baja
102340,-1.599998,1.8,5.88,4.81,14.3,Baja
102500,-1.699998,4.8,5.56,5.81,14.2,Baja
102620,-1.2,5.9,6.25,4.52,13.7,Baja
102790,2.400002,4.6,5.88,4.13,14.5,Baja
102670,4.2,5.5,5.88,5.07,13.6,Baja
102530,6.500001,8.6,4.55,4.33,14,Media
102320,6.1,8.4,7.14,5.25,14.1,Media
102260,2.9,10.6,7.14,5.18,14.7,Media
102240,-0.5,10.7,6.67,5.47,14.2,Media
102390,0,13,8.33,4.96,14,Media
102520,0,8.5,7.69,5.52,14.4,Media
102690,0.3,9.8,7.69,5.16,14.5,Media
102650,1.1,6.1,7.14,5.31,14,Baja
102640,1.500003,3.4,6.67,5.12,13.8,Baja
102670,2.100002,6,6.25,4.83,14.2,Baja
102700,0.3,6.8,5.56,4.39,14.9,Baja
102680,0.200003,7.4,6.25,4.68,15.2,Baja
102630,1.4,10,6.67,4.45,14.2,Media
102580,1.300003,8.5,7.69,5.16,14.8,Media
102590,0.300002,10,7.14,5.67,15,Media
102520,-0.199997,9.7,8.33,5.9,14.7,Media
102600,0.700002,10.1,9.09,5.85,14.2,Media
102520,0.400002,9,7.69,5.75,14.9,Media
102490,3.700001,9.3,8.33,5.59,14.6,Media
102250,4.800002,8.6,8.33,5.98,14,Moderada
102000,7.800002,8.7,9.09,6.23,14.5,Moderada
101560,12.3,13.6,8.33,5.89,14.4,Moderada
101310,12.3,15.2,10,6.29,14.9,Moderada
101030,7.100001,9.5,10.81,7.15,14.8,Moderada
100800,2.000001,3.8,10,7.02,14.4,Media
100900,-0.499998,4,10,7.3,13.9,Media
101160,-0.399998,7.2,10,6.67,14.7,Media
101540,-1.599998,7.7,9.09,6.59,14.9,Media
101770,-0.199998,8.4,8.33,6,15,Media
102010,1.8,8.8,9.09,5.16,14.8,Media
102050,7.800002,7.9,8.33,5.53,14.1,Media
101870,8.8,11.1,7.14,5.15,14.8,Moderada
101610,7.700002,12.3,6.67,5.59,15.1,Media
101580,5.700002,9.7,6.67,5.54,14.8,Moderada
101770,5.5,10.6,7.69,5.8,15,Media
101870,5.100001,9.6,8.33,5.5,14.5,Media
101830,8.1,6.9,6.67,5.42,14.2,Media
101790,10.600001,11.6,6.25,4.81,14.8,Media
101850,11.000002,12.5,6.67,5.46,15.4,Media
101830,11.9,13.8,8.33,5.33,14.8,Moderada
101670,13.7,13.9,7.69,5.61,14.8,Moderada
101370,13.4,17.5,7.69,5.8,15,Moderada
101040,10.700002,12.2,9.09,6.09,14.7,Media
100800,5.5,4.9,8.33,6.31,14.2,Media
100610,4.200002,4.2,7.69,5.68,14.1,Media
100720,5.600001,7,8.33,5.74,14.3,Media
100620,9.700002,10.2,7.69,4.78,14.4,Media
100540,11.600001,10.9,7.69,4.93,14.4,Media
100390,11.100001,12.1,7.14,5.23,14.2,Moderada
100280,12.300001,15,7.69,5.66,14.2,Moderada
100450,11.4,13.3,10,6.76,14.5,Moderada
100670,10.800001,14.1,10,6.3,14.5,Moderada
100940,9.200002,11.2,10.81,6.66,14.4,Moderada
101150,10.400003,11.4,8.33,5.87,14.3,Moderada
101500,10.3,11.8,11.43,6.51,14.4,Moderada
101650,8.400002,11.4,10,6.33,14,Moderada
102010,5.800002,6.7,10,6.65,13.8,Media
102290,3.900002,8.7,10,5.49,14.1,Media
102610,4.900002,5.9,7.69,6.03,14.3,Baja
102640,6.400002,5.6,9.09,5.32,14.3,Baja
102550,8.600003,7.4,8.33,5.13,14.4,Baja
102410,10,12.3,4.55,4.2,13.9,Media
102440,7.3,6.8,6.67,5.26,14.7,Media
102380,6.100003,4.9,7.69,5.51,14.5,Media
102370,6,10.1,7.14,4.85,14.9,Media
102590,1.9,5.3,8.33,6.68,14.2,Media
102690,1,4.7,11.43,6.06,14.8,Media
102620,2.7,0.9,10,6.69,14.4,Media
102490,0.2,5.3,9.09,6.91,14.2,Baja
102300,0.4,5.6,9.09,6.11,14.5,Media
102340,-3,1.7,9.09,6.57,14.9,Media
102360,-2.7,1.2,7.69,6.11,13.7,Baja
102260,-3.9,8.5,8.33,4.84,14.3,Baja
102290,-3.499997,8.1,8.33,5.13,14.4,Baja
102130,-2.599997,7.1,5,4.57,14.6,Baja
102110,-3.399998,6.6,7.69,5.2,14.5,Baja
101950,-1.7,5.3,8.33,5.06,14.1,Baja
101940,0.800002,6.7,7.14,4.82,14.5,Baja
101710,6.400002,8.1,5.26,4.67,14.5,Baja
101460,9.2,9,5,4.17,14.1,Media
101190,11.1,12.1,5.56,4.72,14.2,Media
101280,9.500002,9.3,6.25,5,14.7,Media
101470,8.900002,9.8,6.67,4.87,14.1,Media
101620,8.700003,8.7,9.09,5.78,14.7,Media
101890,8.900002,8.3,10,6.12,14.7,Media
102250,8.100001,8,9.09,6.31,15.1,Media
102590,9.500002,9.8,8.33,5.49,15.4,Media
102860,10.6,8.4,6.67,5.71,15.2,Media
103110,9.600001,9.6,7.69,5.33,15,Media
103400,9.100001,9.8,7.14,5.42,14.5,Media
103580,8.200002,9.2,7.14,5.42,14.6,Baja
103650,5,6.9,6.67,5.22,14.6,Baja
103600,5.3,7.7,7.69,5.33,13.9,Baja
103480,6.400002,8.8,7.69,4.91,14.3,Media
103220,5.900003,8.7,7.14,5.24,15,Media
102780,3.800003,9.8,5.56,4.69,15.3,Media
102570,-0.5,11.5,6.67,5.24,14.8,Media
102380,-1.8,6.8,7.14,5.41,14.7,Media
102260,-2.2,9,7.14,5.25,14.3,Media
101880,0.9,6.8,6.67,5.23,14.6,Baja
101490,-0.2,1.7,7.14,5.17,14,Baja
101230,-4.599998,3.1,6.67,5.49,14.2,Baja
101130,-4.4,4.7,7.14,5.17,14.2,Baja
101060,-3.9,4.4,7.14,5.92,14.6,Baja
100940,-4.4,6.5,7.69,6.16,13.9,Baja
100870,-3.2,4.2,7.14,5.82,14.8,Baja
100800,-4.5,5.4,10,6.32,15.1,Baja
100870,-6.4,7.9,7.69,5.25,14.9,Media
100900,-8.5,5.5,5.88,5.18,15.1,Baja
100930,-9.9,8.5,7.14,4.91,15.3,Media
100990,-7.999999,7.4,8.33,5.4,15.7,Media
100980,-4.999999,4.3,7.14,6.04,15.3,Baja
100970,-2,6.6,7.14,5.84,15.3,Baja
101010,-4.399999,8.6,7.14,4.45,14.6,Media
101060,-5.3,8.4,8.33,5.12,13.8,Baja
101180,-5.8,6.9,7.69,5.43,14.6,Media
101160,-7.5,9.1,7.14,5.02,15,Media
101280,-7.1,9.1,4.76,4.5,14.9,Baja
101350,-7.4,8.2,5.26,4.18,15.2,Baja
101480,-5.4,6.1,12.12,4.58,15.1,Baja
101540,-5.4,8,12.12,4.03,15.1,Baja
101640,-2.6,6.9,3.85,3.73,14.8,Baja
101680,-1.799999,6.5,4.35,3.78,15,Baja
101820,-1.8,8.6,3.85,3.72,15.1,Baja
101730,-1.599997,8.5,5.26,4.37,15,Baja
101870,-2.4,8.9,6.25,4.41,15.1,Baja
101920,-1.6,7.6,6.67,4.79,15.3,Baja
101990,-1.2,5.8,6.25,4.36,15.1,Baja
102050,0.1,4.8,5.88,5.43,14.9,Baja
101950,4.2,3.7,9.09,5.15,14.8,Baja
101770,8.700003,6.9,10,5.76,15.1,Media
101460,9.3,9.5,10,5.54,14.3,Media
101230,6.100003,6.8,6.67,5.21,14.8,Media
101080,3.500003,3.5,10,5.76,14.9,Baja
101000,0.700002,7.6,6.25,5.18,14.9,Media
100930,-0.1,9.9,10,5.72,14.6,Media
100860,-1.499998,11.4,5.88,5.04,15.4,Moderada
100930,-0.299998,14.4,7.14,5.74,15.3,Moderada
101090,0.700002,12.7,8.33,5.99,15.4,Media
101100,1.500002,10.5,7.14,5.59,15.1,Media
101100,1.5,11.1,7.14,5.23,15.1,Media
101160,2.4,9.3,7.14,5.47,15.1,Media
101100,6.200002,8.5,7.69,5.8,15.1,Media
100830,-0.099998,6.8,8.33,5.75,13,Media
101110,-4.6,12.3,7.69,5.42,14.8,Media
101490,-1.7,10,7.69,5.61,14.9,Media
101770,-0.7,10.7,8.33,5.75,15.4,Media
101940,1.3,8.7,8.33,5.78,15.1,Media
101900,4.200002,6.3,7.69,5.82,14.9,Media
101610,8.100001,6.7,8.33,5.64,14.7,Media
100780,10.5,13.6,7.69,4.55,13.5,Media
99980,10.8,13,6.67,4.72,15.5,Media
99590,-0.3,10.7,7.14,5.32,14.6,Moderada
100530,-5.599998,20.3,6.67,6.04,14.4,MuyAlta
101030,-0.1,17.7,9.09,6.94,14.1,MuyAlta
101330,-0.299997,17.4,10,6.92,14.1,MuyAlta
101490,-1.9,16.1,10,7.1,14.5,Moderada
101880,-3.999999,13.7,10,6.86,14.6,Moderada
102370,-5,10.8,10,7.11,14.4,Moderada
102720,-3.499999,4.1,8.33,6.8,14,Media
103010,-0.399998,2.9,7.69,5.81,13.9,Baja
103130,5.200002,4.4,7.69,5.98,14.4,Baja
103000,9.000003,9.7,9.09,4.65,14.4,Baja
102760,11.600001,10.9,5.88,4.81,14.5,Media
102420,13.6,12.6,7.14,5.29,14.8,Moderada
102100,12.7,14.4,6.67,5.81,15.8,Moderada
101870,10.800001,12.9,10.81,6.61,15.3,Moderada
101650,7.300002,9.7,9.09,6.31,14.7,Moderada
101610,3.800002,7.5,11.43,6.96,14.7,Moderada
101540,2.600003,8.9,10,6.64,14.6,Media
101590,0.8,7.9,10.81,6.33,14.5,Media
101540,3.9,5.6,10,6.65,14.4,Media
101300,5.4,5.4,10,6.54,14.3,Baja
100990,2.1,5.5,10,5.86,13.7,Media
100830,2.100002,12.2,9.09,4.77,13.2,Baja
100870,2.400002,4.3,10,5.53,13.4,Media
100600,6.200002,7.6,7.69,5.75,14.2,Media
100300,7.3,12.2,6.25,4.78,14,Moderada
100420,4.2,15.8,7.69,5.3,13.8,Media
100530,7.400002,9.9,7.14,5.67,14.1,Media
100340,11.000002,10.1,7.14,5.64,14.1,Media
99950,7.8,7.7,10.81,6.16,14.1,Moderada
99630,4.1,6.5,12.12,7.23,13.1,Moderada
99530,3.8,3.2,11.43,7.51,13.3,Moderada
99590,1.2,5.6,12.12,7.85,13.3,Moderada
99940,-0.4,5.8,11.43,7.64,13.6,Moderada
100160,-0.399998,6.7,12.9,7.62,14,Moderada
100360,-3.2,7.4,10.81,7.7,13.5,Media
100610,-4.1,10.7,9.09,6.18,13.3,Media
101000,-6.5,5.7,10,6.92,12.8,Media
101380,-5.599997,9.6,10,6.2,13.2,Media
101720,-5.399999,7.4,10,6.38,13.1,Media
102070,-4.799998,7.6,10,7.09,13.1,Media
102330,-5,6.9,10.81,7.42,13.1,Media
102550,-3.499999,7.7,10,6.76,13.5,Media
102700,-3.099998,5.3,9.09,6.59,13.3,Media
102710,3.000001,6.1,9.09,6.03,13.4,Baja
102500,5.900002,6.2,8.33,5.62,13.4,Baja
102300,9.600003,9,5.88,4.64,13.7,Media
101730,14.200002,12.9,5,4.5,13.9,Moderada
101170,18.5,17,7.69,6.03,14.3,MuyAlta
100470,17.000004,19.6,10.81,7.37,13.8,MuyAlta
99490,15.9,20.1,11.43,7.76,13.7,MuyAlta
98650,11.7,14.7,12.12,8.05,14.5,MuyAlta
99030,-2.2,12.1,11.43,8.08,12.1,MuyAlta
99630,2,9.2,11.43,7.8,12.7,Moderada
99890,5.2,9.9,9.09,7.06,13.2,Moderada
100050,2.900002,7.5,10,7.66,12.6,Moderada
100260,3,8,11.43,6.51,12.9,Moderada
100510,4.6,7.2,10.81,7.23,12.8,Moderada
100730,7.300002,6.3,10,6.57,12.5,Media
100660,8.300001,7.7,10.81,6.71,11.9,Moderada
100700,5.400002,12.7,10,6.85,11.7,Media
100980,0.900002,7.6,10,6.35,11.9,Media
101250,0,7,10,6.78,12.8,Media
101360,0.8,4.2,9.09,6.12,12.4,Media
101450,1.8,1.5,8.33,6.9,12.2,Media
101440,3.000003,4,9.09,6.57,12.7,Media
101300,1.200001,0.8,8.33,6.77,12.7,Media
101220,2.5,4.9,9.09,7.05,10.5,Media
101170,0.700003,8.2,8.33,5.83,11.4,Baja
101340,-1.1,7.2,16,5.8,10.7,Baja
101570,-1.4,7.8,5.26,4.86,11.3,Baja
101710,3.7,9.6,16,5.69,11.1,Media
101680,5.800003,7,7.14,5.8,11.6,Baja
101640,4.6,4.3,9.09,5.83,10.7,Baja
101630,0.300002,2.9,7.14,6.05,11.1,Baja
101790,-3.099998,5.8,7.69,6.24,12,Media
102090,-8,8.7,9.09,6.23,12.2,Media
102440,-10.399999,10.4,10,5.38,12.4,Media
102740,-10.9,9.7,5.88,4.77,12.4,Media
103050,-10.399997,7.9,9.09,4.98,11.7,Baja
103100,-9.099998,8.6,9.09,5.09,11.8,Baja
103140,-7.3,8.5,5,4.67,11.9,Baja
102980,-6.3,8.9,5.56,4.87,12.3,Baja
102870,-7.2,8.4,7.14,4.52,12.1,Baja
102790,-8.8,4.9,6.25,5.06,11.8,Baja
102800,-8,6.6,5.88,4.46,12.1,Baja
102720,-7.699998,6.3,6.25,4.4,12.6,Media
102550,-7.699997,5.3,8.33,5.74,11.7,Baja
102280,-3.7,3,6.25,5.59,11.5,Baja
102090,0.400002,2.7,5.88,5.56,11.8,Baja
101620,7.500001,7.8,10,5.58,12.2,Baja
101130,10.500002,10.5,4.17,4.36,12.3,Moderada
100470,10.3,11.1,9.09,5.94,12.3,Moderada
99960,5,9.8,10.81,6.5,11.9,Media
99730,1.3,8.1,7.69,6.1,10.9,Moderada
99780,-5.1,12.5,9.09,6.14,11.3,Moderada
99950,-11.2,13.6,10,6.9,11.3,MuyAlta
100340,-13.499998,14.2,12.12,6.78,11.6,Moderada
100740,-11.6,10.8,9.09,6.88,12.3,Moderada
101220,-7.399999,6.2,8.33,6.46,11.8,Media
101310,-6,5.3,9.09,6.36,11.6,Media
101590,-5.1,7.4,7.69,6.04,11.6,Media
101760,-4.1,8.7,7.69,6.08,12.3,Media
101900,-3.699997,9,7.69,5.92,11.9,Media
101930,-3.499999,8.9,7.14,5.39,11.5,Media
101890,-4.399999,7.2,7.14,5.06,11.5,Baja
101940,-5.4,6.7,7.14,5.27,11.6,Baja
101940,-3.499999,5.9,7.14,5.03,11.4,Baja
101800,-5.199998,6.3,6.25,4.77,11.3,Baja
101850,-3.499999,3.9,5,4.45,11.2,Baja
101740,-5.399997,5.4,9.09,5.37,11.4,Baja
101700,-2.999997,3.2,9.09,4.58,10.4,Baja
101580,-6.199997,7.7,3.85,4.22,11.9,Baja
101650,-5.499999,7.6,5.26,4.25,12.1,Baja
101640,-7.299997,7.3,5,4.15,11.9,Baja
101760,-6.899997,6.7,6.25,4.69,11.6,Baja
101750,-5.899999,6.4,6.67,4.88,11.2,Baja
101790,-4.599997,6.6,17.39,5.47,11.3,Media
101830,-3.399998,4.7,14.81,7.14,11.5,Baja
101960,-1.1,4.9,14.81,7.89,11.4,Media
102170,-1.3,2.1,13.79,8.3,11,Media
102260,1,4.3,17.39,9,11.5,Media
102310,-0.2,4.8,16,10.7,11.7,Media
102230,3.1,7.8,13.79,8.45,11.3,Media
102150,5.000001,9.3,12.9,7.69,11.4,Media
101940,5.700002,10.8,12.12,4.96,11.1,Media
101640,6.9,12.7,6.25,5.09,11.6,Moderada
101310,9.9,14.2,9.09,5.92,12,Moderada
100980,10,17.7,8.33,6.21,12.3,MuyAlta
100630,10.500002,18,8.33,6.68,12.6,MuyAlta
100140,9.5,18.8,10.81,6.77,12.1,MuyAlta
99600,10.300001,18.9,10,7.22,12.1,MuyAlta
99430,10.600001,18.4,9.09,7.26,13,MuyAlta
99270,5.7,15.1,10,6.88,12.7,MuyAlta
98980,4.900002,15.1,10,7.45,12.3,MuyAlta
98930,2.5,10.4,10.81,7.93,12.6,MuyAlta
98700,-3.5,15.2,10.81,7.76,11.4,MuyAlta
98480,-3.5,16.9,10,7.55,10.9,MuyAlta
98470,-3.799999,16.3,11.43,8,11.4,Moderada
98520,-2.8,12.9,10.81,6.82,10.9,Moderada
98550,-3.599998,9.3,10.81,7.48,11.2,Moderada
98640,-2.399998,8.8,8.33,6.41,11,Moderada
98720,-3.699998,7.4,13.79,7.7,11.1,Moderada
98730,-0.299998,8.4,11.43,7.01,10.9,Media
98710,-1.7,4.7,11.43,7.52,10.5,Media
98490,1.3,3,12.12,6.69,10.8,Media
98330,0.2,3.9,11.43,7.61,10.7,Media
98110,1.8,1.4,12.12,7.39,10.2,Media
97970,1.3,3.5,11.43,7.42,9.7,Media
98000,1.300002,5.4,10.81,6.52,10.6,Media
98060,1.700003,11.3,8.33,5.79,10.2,Media
97990,5.000001,5,10,6.37,9.8,Media
98140,3.400002,11.5,7.69,5.84,9.9,Moderada
98790,1.2,12,8.33,6.13,9.5,Moderada
99470,0.3,11.7,11.43,7.32,9.2,Moderada
99880,4.300002,5.4,12.9,7.86,9.5,Moderada
100050,8.000003,9.7,11.43,7.4,8.6,Moderada
100000,8.100001,9.5,9.09,6.62,11,Moderada
99490,12.000002,16.3,11.43,5.43,11.6,Moderada
99050,10.200002,17.3,7.69,6,11.8,MuyAlta
98820,6.400002,15,9.09,7.03,9.6,Moderada
99270,9.100001,10.1,10,7.07,10.9,Moderada
99620,7.600001,9.3,10,7.59,10.4,Moderada
99590,4.6,6.1,10.81,7.27,10.8,Moderada
99510,0.800002,7.5,10,7.35,8.4,Moderada
99480,0.600002,4.7,10,7.61,9.4,Moderada
99440,-2.2,3.9,10.81,7.77,10.4,Moderada
99410,-6.2,7.5,10.81,7.77,10.6,Media
99320,-9.7,11.4,12.12,6.14,10.6,Media
99500,-9.3,13,9.09,5.45,10.6,Media
99570,-7.399999,14.2,5.88,5.21,9.8,Media
99580,-5.399999,11.4,6.67,5.49,9.3,Media
99710,-3.399998,6.4,7.69,5.6,8.4,Media
100010,-3.199998,2.5,10,6.82,9,Media
100350,-3.899998,1.6,9.09,6.91,9.9,Media
100780,-5.3,2.1,9.09,6.43,10,Media
100990,-5.5,4.4,8.33,6.73,10.3,Media
101100,-6.499999,4.7,8.33,6.08,10.7,Baja
101040,-8.799998,8.6,9.09,5.39,10.7,Media
101070,-9.199999,8.1,5.88,4.94,10.4,Media
101040,-10.999998,9.9,6.67,5.15,9.9,Media
101010,-10.8,12.1,6.25,5.07,9.7,Media
100980,-11.099998,9.9,6.25,5.33,9,Media
100910,-10.499998,8.2,7.14,5.23,8.5,Media
100800,-10.799997,9.7,5.56,5.05,9.4,Media
100820,-10.1,12.4,6.67,5.16,8.3,Moderada
100890,-9.6,9.9,9.09,6.37,10.4,Moderada
101180,-6.599998,6.4,12.9,7.1,10.6,Moderada
100870,-3.299997,8,12.9,7.61,10.5,Media
100460,-0.9,9.6,13.79,6.41,10.6,Media
99930,-1,10.1,12.9,6.59,10.8,Media
99300,2.700001,12.9,11.43,6.01,11.2,Moderada
98910,5.400002,12.7,7.14,5.71,11.2,Moderada
98990,7.300002,8.3,9.09,6.29,11.1,Moderada
99340,5.6,9.7,10.81,7.06,10.9,Moderada
100130,2.1,5.9,13.79,7.35,11.1,Moderada
100830,0.1,2.2,10.81,7.75,11,Moderada
101290,-0.8,3.6,12.9,7.08,11.4,Moderada
101530,0.600002,4.6,11.43,8.56,11.3,Moderada
101620,0.300002,4.1,10,7.38,10.8,Media
101570,0,4.4,10.81,8.53,10.8,Media
101290,1.6,3.8,10,7.54,10,Media
101040,3,5.1,11.43,8.12,10,Media
100690,4.3,3.5,14.81,8.1,9.9,Moderada
100430,2.2,2.9,13.79,9.36,9.6,Media
100320,1.4,5.8,12.9,8.06,8.9,Moderada
100150,2,7.7,12.9,8.8,10,Media
99920,3.8,6.7,12.9,6.53,9.7,Media
99740,5.7,10.9,12.12,6.2,9.9,Media
99360,8.9,7.2,12.12,5.56,9.8,Media
98810,7.4,9,11.43,5.94,9.5,Moderada
98560,6.6,13.5,12.9,6.52,10.1,MuyAlta
98710,2.500001,7.4,13.79,8.66,8.1,Moderada
98980,2.4,10.6,11.43,7.39,9.2,Moderada
99290,4.9,7.1,14.81,8.04,9.1,Moderada
99630,5.000003,10.1,13.79,8.16,8.3,Moderada
99910,5.9,7,10.81,7.42,9,Moderada
99680,-0.499998,7.3,12.9,7.55,9.6,Moderada
98710,-8.899999,12.9,13.79,6.64,9.8,Moderada
97870,-11.499998,19.8,7.14,6.01,8.3,MuyAlta
97760,-10.1,16.4,10,7.74,7.8,MuyAlta
98490,-5.1,16.9,10.81,6.74,8,Moderada
99270,0.100002,9.5,9.09,7.31,8.3,Moderada
99540,-0.199998,5.9,13.79,8.7,8.9,Media
99280,-6.3,7.7,11.43,7.61,9,Moderada
98720,-16.899998,12.7,11.43,7.48,8.9,Moderada
98370,-16.599998,15.4,5.88,5.41,8.8,Moderada
98660,-8.799998,15.6,7.14,5.84,8.8,Moderada
99270,-1.499998,11.5,7.14,6.3,8.3,Moderada
99520,3,8.9,12.9,7.63,8.2,Moderada
99440,6.800002,7.2,12.9,7.79,9,Media
99110,7.9,11,12.12,7.02,9,Moderada
98900,8.500002,14,11.43,5.62,6.9,Moderada
98530,8.2,15.1,6.67,5.78,9.6,Moderada
98010,5.700002,17.8,7.69,6.05,10.6,MuyAlta
97380,4.1,21,10,7.48,10.7,MuyAlta
97170,5.700002,21.9,11.43,8.81,10.1,MuyAlta
97490,13.500002,14.9,12.12,8.6,10.7,MuyAlta
97510,12.2,11.9,12.12,8.55,10.2,MuyAlta
97710,12.7,12.7,12.9,8.4,10.4,MuyAlta
97930,14.000002,14.2,12.12,7.92,10.5,MuyAlta
98110,12.7,13.3,12.12,7.3,10.2,Moderada
98330,7.500001,8.3,11.43,7.04,10.2,Moderada
98820,6.300003,7.2,12.12,7.5,9.9,Moderada
99000,7.5,10.9,10.81,7.53,10.4,Moderada
98690,11.900002,17.6,11.43,6.49,10.7,MuyAlta
98780,12.600001,13.1,10,6.97,10.5,MuyAlta
98600,4.500001,14.1,11.43,7.84,10.4,MuyAlta
98010,7.900002,3.9,12.12,9.23,9.3,MuyAlta
98240,14.4,12,11.43,9.32,9.2,MuyAlta
98090,15.200003,15.8,12.9,8.29,10.1,MuyAlta
97780,16.300001,18.2,11.43,7.84,7.7,MuyAlta
97800,14.9,16.7,12.12,8.46,9.4,MuyAlta
98700,12.4,16.4,11.43,7.42,9.2,MuyAlta
99330,10.600001,13.7,12.12,7.91,9.5,MuyAlta
99470,8.800001,10,10.81,7.6,8.9,Moderada
99250,11.3,11,10,6.74,9.2,Moderada
98880,12.000002,14.3,10,5.91,8.9,Moderada
98750,5.400002,11,9.09,6.31,9.7,Moderada
98170,8.600001,14.9,9.09,6.06,9.4,Moderada
97840,11.3,9.2,8.33,6.1,8.8,Moderada
98220,12.900002,16.7,8.33,6.54,7.7,MuyAlta
98620,15,12.9,11.43,7.36,6.9,MuyAlta
98870,15.3,17.2,11.43,7.54,7.6,MuyAlta
98960,17.4,21.1,12.12,7.68,9.2,MuyAlta
99150,15.400002,16.8,12.9,8.02,8.9,MuyAlta
99170,12.500002,15.4,12.9,8.28,8.6,MuyAlta
99240,9.800001,7,12.9,7.53,8,Moderada
99370,4.600001,4.6,10.81,7.58,8.1,Moderada
99480,2.6,8.6,12.9,7.57,7.9,Moderada
99810,-1.199998,6.1,12.9,7.81,8.6,Moderada
100370,-1.399998,11,12.9,7.09,8.9,Moderada
100870,-3.399998,9.6,12.12,7.84,9.2,Moderada
101290,-2.599998,7.3,11.43,7.05,9,Media
101510,-2.499997,4.3,10,7.13,8.8,Media
101670,-1.699997,2.6,9.09,6.46,8.4,Media
101620,-1.699998,3.9,9.09,6.78,8.1,Baja
101640,-0.699998,4.9,8.33,5.72,8.2,Baja
101620,-1.399998,5.7,7.14,5.68,8,Baja
101710,0,4,16,6.28,7.3,Baja
101670,1.800003,3.4,6.25,5.82,7.7,Baja
101510,-0.299998,5.7,13.79,6.31,7.5,Baja
101290,-1.099998,6.3,12.12,5.35,7.6,Baja
101130,-2.099998,8.2,10,5.62,6.6,Media
101120,-2.8,3.7,10.81,6.22,6.9,Media
101000,1.500002,4.6,10.81,7.02,6.8,Media
100860,3.000001,5.4,11.43,7.42,6.4,Media
100530,4.6,5.4,12.12,8.47,6.6,Moderada
100230,8.300001,8.3,12.9,8.5,7.1,Moderada
99870,12.300001,11.7,12.12,6.73,7.1,Moderada
99510,12.100001,15.6,11.43,5.87,7.8,Moderada
99160,9.500002,17.1,7.69,6.21,7.8,Moderada
98830,8.500003,11.7,8.33,5.93,8.4,Moderada
98700,5.3,5.8,11.43,7.27,8,Moderada
98520,3.100002,6.9,10,7.39,7.8,Moderada
98550,7.000001,8.8,10.81,7.58,6.9,Moderada
98850,7.000001,9.8,10,7.13,7.6,Moderada
99070,6.2,6.9,10.81,8.14,7.9,Moderada
99100,7.100001,8,12.9,7.46,7.9,Moderada
98980,8.8,12.1,12.9,7.5,8,Moderada
98780,7.000001,7.6,11.43,6.73,7.3,Media
98650,1.300002,9.4,10,6.2,8,Media
98810,-4.3,9.5,9.09,5.47,8.5,Media
99070,-5.999999,7.6,6.25,5.55,7.8,Moderada
99550,-10.999998,11.6,11.43,6.74,8.2,Moderada
99860,-11.199999,10.6,12.9,6.99,8,Moderada
100360,-7.999999,7.1,12.12,7.4,8.2,Moderada
100730,-4.3,9.5,12.12,7.31,7.8,Media
100750,0.300002,10.2,12.12,6.33,7.8,Moderada
99840,8.800001,12,10,5.92,5.9,Moderada
99460,-0.399998,6.3,10,7.05,6,MuyAlta
99700,-8,11.8,10,7.74,6.7,MuyAlta
99990,-7.399999,12,10.81,7.8,6.7,Moderada
100000,1.700001,5.6,11.43,7.5,6.6,Moderada
99100,14.5,17,10.81,6.28,7.2,Moderada
98350,8.200002,15.1,9.09,6.16,7.7,MuyAlta
98060,6.300002,18.8,10,7.51,6.8,MuyAlta
98200,-0.399998,13.4,14.81,10.21,8,MuyAlta
99220,-10.099998,21.1,16,8.77,8.2,MuyAlta
100240,-7.199998,18.5,16,9.71,5.8,MuyAlta
100770,-4.2,15.8,14.81,8.61,6.4,MuyAlta
100840,1.900002,9.9,12.12,8.74,7.1,Moderada
99830,5.000001,11.1,10.81,7.53,5,MuyAlta
98040,5.400002,23.6,7.69,6.26,5.1,Moderada
97130,11.500003,17.5,9.09,6.87,8,MuyAlta
97390,-1.499998,13.4,11.43,8.58,7.3,MuyAlta
99080,-5.9,21.2,10.81,8.02,7,MuyAlta
100120,-1.7,17.8,10.81,7.78,5.5,MuyAlta
100530,5.600001,12.2,10.81,7.53,6.4,Moderada
99430,9.100001,13,?,?,7.6,Moderada
99240,2.000003,3.3,9.09,7.29,7.7,Moderada
99810,3.3,9.6,10,6.62,6.9,Moderada
99880,8.900002,11.5,11.43,7.23,7.1,Moderada
98130,12.1,18.9,12.12,6.66,6.3,MuyAlta
